"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","percent","type","choice","A","B","priceA","priceB","energyA","energyB","trade.price","trade.energy","price.level","energy.level"
"6688","R_tJPLG6kTOxcN3P3",229166416659503,5,520,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_3Rr9e9PygX6lMCt",28,8,"speeder",3.75,-1.0125,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6689","R_tJPLG6kTOxcN3P3",229166416659503,5,520,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_3Rr9e9PygX6lMCt",28,8,"speeder",3.75,-1.0125,0.714285714285714,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6690","R_tJPLG6kTOxcN3P3",229166416659503,5,520,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_3Rr9e9PygX6lMCt",28,8,"speeder",3.75,-1.0125,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6691","R_tJPLG6kTOxcN3P3",229166416659503,5,520,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_3Rr9e9PygX6lMCt",28,8,"speeder",3.75,-1.0125,0.714285714285714,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6692","R_tJPLG6kTOxcN3P3",229166416659503,5,520,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_3Rr9e9PygX6lMCt",28,8,"speeder",3.75,-1.0125,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6693","R_Tkgt6ocpFWc17Sp",229321437798583,0,739,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,"R_1i3c3kYUgGHTiAA",55,12,"okay",5.5,0.7375,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6694","R_Tkgt6ocpFWc17Sp",229321437798583,0,739,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,"R_1i3c3kYUgGHTiAA",55,12,"okay",5.5,0.7375,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6695","R_Tkgt6ocpFWc17Sp",229321437798583,0,739,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,"R_1i3c3kYUgGHTiAA",55,12,"okay",5.5,0.7375,0,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6696","R_Tkgt6ocpFWc17Sp",229321437798583,0,739,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,"R_1i3c3kYUgGHTiAA",55,12,"okay",5.5,0.7375,0,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6697","R_Tkgt6ocpFWc17Sp",229321437798583,0,739,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,"R_1i3c3kYUgGHTiAA",55,12,"okay",5.5,0.7375,0,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6698","R_Tkgt6ocpFWc17Sp",229321437798583,0,739,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,"R_1i3c3kYUgGHTiAA",55,12,"okay",5.5,0.7375,0,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6699","R_Tkgt6ocpFWc17Sp",229321437798583,0,739,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,"R_1i3c3kYUgGHTiAA",55,12,"okay",5.5,0.7375,0,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6700","R_TkhXPO6S8FurRMB",229410206664732,4,1156,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,"R_3KpGGIpTCeV26Qq",54,19,"okay",4.25,-0.5125,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6701","R_TkhXPO6S8FurRMB",229410206664732,4,1156,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,"R_3KpGGIpTCeV26Qq",54,19,"okay",4.25,-0.5125,0.571428571428571,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6702","R_TkhXPO6S8FurRMB",229410206664732,4,1156,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,"R_3KpGGIpTCeV26Qq",54,19,"okay",4.25,-0.5125,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6703","R_TkhXPO6S8FurRMB",229410206664732,4,1156,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,"R_3KpGGIpTCeV26Qq",54,19,"okay",4.25,-0.5125,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6704","R_TkhXPO6S8FurRMB",229410206664732,4,1156,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,"R_3KpGGIpTCeV26Qq",54,19,"okay",4.25,-0.5125,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6705","R_TkhXPO6S8FurRMB",229410206664732,4,1156,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,"R_3KpGGIpTCeV26Qq",54,19,"okay",4.25,-0.5125,0.571428571428571,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6706","R_TkhXPO6S8FurRMB",229410206664732,4,1156,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,"R_3KpGGIpTCeV26Qq",54,19,"okay",4.25,-0.5125,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6707","R_tLIoSwk539fsYql",229321437546594,7,2384,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1jxCmTjj4OJF6wA",66,39,"okay",5.5,0.7375,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6708","R_tLIoSwk539fsYql",229321437546594,7,2384,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1jxCmTjj4OJF6wA",66,39,"okay",5.5,0.7375,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6709","R_tLIoSwk539fsYql",229321437546594,7,2384,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1jxCmTjj4OJF6wA",66,39,"okay",5.5,0.7375,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6710","R_tLIoSwk539fsYql",229321437546594,7,2384,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1jxCmTjj4OJF6wA",66,39,"okay",5.5,0.7375,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6711","R_tLIoSwk539fsYql",229321437546594,7,2384,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1jxCmTjj4OJF6wA",66,39,"okay",5.5,0.7375,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6712","R_tLIoSwk539fsYql",229321437546594,7,2384,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1jxCmTjj4OJF6wA",66,39,"okay",5.5,0.7375,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6713","R_tLIoSwk539fsYql",229321437546594,7,2384,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1jxCmTjj4OJF6wA",66,39,"okay",5.5,0.7375,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6714","R_tPLRXslSCSIIrAZ",229409893552235,0,794,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,"R_3rUHdtjaXvtIvz2",39,13,"okay",4,-0.7625,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6715","R_tPLRXslSCSIIrAZ",229409893552235,0,794,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,"R_3rUHdtjaXvtIvz2",39,13,"okay",4,-0.7625,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6716","R_tPLRXslSCSIIrAZ",229409893552235,0,794,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,"R_3rUHdtjaXvtIvz2",39,13,"okay",4,-0.7625,0,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6717","R_tPLRXslSCSIIrAZ",229409893552235,0,794,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,"R_3rUHdtjaXvtIvz2",39,13,"okay",4,-0.7625,0,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6718","R_tPLRXslSCSIIrAZ",229409893552235,0,794,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,"R_3rUHdtjaXvtIvz2",39,13,"okay",4,-0.7625,0,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6719","R_tPLRXslSCSIIrAZ",229409893552235,0,794,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,"R_3rUHdtjaXvtIvz2",39,13,"okay",4,-0.7625,0,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6720","R_tPLRXslSCSIIrAZ",229409893552235,0,794,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,"R_3rUHdtjaXvtIvz2",39,13,"okay",4,-0.7625,0,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6721","R_tWjlJgTTfxF3Z85",229242449965295,1,6341,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_1JFb2GboLo58HzV",50,105,"okay",1,-3.7625,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6722","R_tWjlJgTTfxF3Z85",229242449965295,1,6341,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_1JFb2GboLo58HzV",50,105,"okay",1,-3.7625,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6723","R_tWjlJgTTfxF3Z85",229242449965295,1,6341,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_1JFb2GboLo58HzV",50,105,"okay",1,-3.7625,0.142857142857143,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6724","R_tWjlJgTTfxF3Z85",229242449965295,1,6341,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_1JFb2GboLo58HzV",50,105,"okay",1,-3.7625,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6725","R_tWjlJgTTfxF3Z85",229242449965295,1,6341,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_1JFb2GboLo58HzV",50,105,"okay",1,-3.7625,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6726","R_tWjlJgTTfxF3Z85",229242449965295,1,6341,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_1JFb2GboLo58HzV",50,105,"okay",1,-3.7625,0.142857142857143,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6727","R_tWjlJgTTfxF3Z85",229242449965295,1,6341,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_1JFb2GboLo58HzV",50,105,"okay",1,-3.7625,0.142857142857143,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6728","R_tWnH8DrJ7sGTg6B",229677069790363,6,516,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2uF0mhbCPjumhDr",52,8,"okay",6,1.2375,0.857142857142857,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6729","R_tWnH8DrJ7sGTg6B",229677069790363,6,516,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2uF0mhbCPjumhDr",52,8,"okay",6,1.2375,0.857142857142857,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6730","R_tWnH8DrJ7sGTg6B",229677069790363,6,516,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2uF0mhbCPjumhDr",52,8,"okay",6,1.2375,0.857142857142857,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6731","R_tWnH8DrJ7sGTg6B",229677069790363,6,516,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2uF0mhbCPjumhDr",52,8,"okay",6,1.2375,0.857142857142857,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6732","R_tWnH8DrJ7sGTg6B",229677069790363,6,516,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2uF0mhbCPjumhDr",52,8,"okay",6,1.2375,0.857142857142857,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6733","R_tWnH8DrJ7sGTg6B",229677069790363,6,516,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2uF0mhbCPjumhDr",52,8,"okay",6,1.2375,0.857142857142857,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6734","R_tWnH8DrJ7sGTg6B",229677069790363,6,516,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2uF0mhbCPjumhDr",52,8,"okay",6,1.2375,0.857142857142857,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6735","R_tZ0bYpiNyMj4pt7",230296025094160,2,1122,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1jIJHh1689WJ1Wf",54,18,"okay",6,1.2375,0.285714285714286,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6736","R_tZ0bYpiNyMj4pt7",230296025094160,2,1122,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1jIJHh1689WJ1Wf",54,18,"okay",6,1.2375,0.285714285714286,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6737","R_tZ0bYpiNyMj4pt7",230296025094160,2,1122,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1jIJHh1689WJ1Wf",54,18,"okay",6,1.2375,0.285714285714286,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6738","R_tZ0bYpiNyMj4pt7",230296025094160,2,1122,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1jIJHh1689WJ1Wf",54,18,"okay",6,1.2375,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6739","R_tZ0bYpiNyMj4pt7",230296025094160,2,1122,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1jIJHh1689WJ1Wf",54,18,"okay",6,1.2375,0.285714285714286,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6740","R_tZ0bYpiNyMj4pt7",230296025094160,2,1122,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1jIJHh1689WJ1Wf",54,18,"okay",6,1.2375,0.285714285714286,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6741","R_tZ0bYpiNyMj4pt7",230296025094160,2,1122,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1jIJHh1689WJ1Wf",54,18,"okay",6,1.2375,0.285714285714286,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6742","R_u7XnzaCTp3oCCKl",229937963529455,1,479,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_3MMxIx7rQIdzRQZ",56,7,"speeder",1,-3.7625,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6743","R_u7XnzaCTp3oCCKl",229937963529455,1,479,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_3MMxIx7rQIdzRQZ",56,7,"speeder",1,-3.7625,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6744","R_u7XnzaCTp3oCCKl",229937963529455,1,479,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_3MMxIx7rQIdzRQZ",56,7,"speeder",1,-3.7625,0.142857142857143,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6745","R_u7XnzaCTp3oCCKl",229937963529455,1,479,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_3MMxIx7rQIdzRQZ",56,7,"speeder",1,-3.7625,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6746","R_u7XnzaCTp3oCCKl",229937963529455,1,479,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_3MMxIx7rQIdzRQZ",56,7,"speeder",1,-3.7625,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6747","R_u7XnzaCTp3oCCKl",229937963529455,1,479,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_3MMxIx7rQIdzRQZ",56,7,"speeder",1,-3.7625,0.142857142857143,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6748","R_u7XnzaCTp3oCCKl",229937963529455,1,479,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_3MMxIx7rQIdzRQZ",56,7,"speeder",1,-3.7625,0.142857142857143,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6749","R_Ua03kfbtekAykDf",229937963219114,6,1301,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2uyblRo6cWLyvL3",70,21,"okay",4,-0.7625,0.857142857142857,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6750","R_Ua03kfbtekAykDf",229937963219114,6,1301,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2uyblRo6cWLyvL3",70,21,"okay",4,-0.7625,0.857142857142857,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6751","R_Ua03kfbtekAykDf",229937963219114,6,1301,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2uyblRo6cWLyvL3",70,21,"okay",4,-0.7625,0.857142857142857,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6752","R_Ua03kfbtekAykDf",229937963219114,6,1301,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2uyblRo6cWLyvL3",70,21,"okay",4,-0.7625,0.857142857142857,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6753","R_Ua03kfbtekAykDf",229937963219114,6,1301,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2uyblRo6cWLyvL3",70,21,"okay",4,-0.7625,0.857142857142857,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6754","R_Ua03kfbtekAykDf",229937963219114,6,1301,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2uyblRo6cWLyvL3",70,21,"okay",4,-0.7625,0.857142857142857,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6755","R_Ua03kfbtekAykDf",229937963219114,6,1301,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2uyblRo6cWLyvL3",70,21,"okay",4,-0.7625,0.857142857142857,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6756","R_UAdBCN4Yr8bSg6d",229409893597348,1,1118,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_3oACf4JerntqzmZ",55,18,"okay",5.5,0.7375,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6757","R_UAdBCN4Yr8bSg6d",229409893597348,1,1118,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_3oACf4JerntqzmZ",55,18,"okay",5.5,0.7375,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6758","R_UAdBCN4Yr8bSg6d",229409893597348,1,1118,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_3oACf4JerntqzmZ",55,18,"okay",5.5,0.7375,0.142857142857143,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6759","R_UAdBCN4Yr8bSg6d",229409893597348,1,1118,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_3oACf4JerntqzmZ",55,18,"okay",5.5,0.7375,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6760","R_UAdBCN4Yr8bSg6d",229409893597348,1,1118,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_3oACf4JerntqzmZ",55,18,"okay",5.5,0.7375,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6761","R_UAdBCN4Yr8bSg6d",229409893597348,1,1118,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_3oACf4JerntqzmZ",55,18,"okay",5.5,0.7375,0.142857142857143,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
