"","m","wave","country","gender","age","income.wave1","income.wave2","education","numeracy.f","error.diff.f","mean.abs.error","mean.est.bias"
"1687",229678093104221,"wave1","Switzerland","male",73,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.698,-0.682
"1688",229678093104221,"wave2","Switzerland","male",73,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.368,0.0644
"1689",229678093105251,"wave1","Switzerland","female",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.458,0.0204
"1690",229678093105251,"wave2","Switzerland","female",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.531,0.299
"1691",229678093111417,"wave1","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.401,-0.255
"1692",229678093111417,"wave2","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.41,-1.41
"1693",229678093112449,"wave1","Switzerland","female",65,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.584,0.193
"1694",229678093112449,"wave2","Switzerland","female",65,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.766,-0.596
"1695",229678093114502,"wave1","Switzerland","female",69,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.479,0.209
"1696",229678093114502,"wave2","Switzerland","female",69,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.593,0.041
"1697",229678093115531,"wave1","Switzerland","male",52,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.851,0.851
"1698",229678093115531,"wave2","Switzerland","male",52,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.622,0.485
"1699",229678093128888,"wave1","Switzerland","female",56,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.649,0.531
"1700",229678093128888,"wave2","Switzerland","female",56,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.924,-0.745
"1701",229678093130942,"wave1","Switzerland","female",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.543,-0.19
"1702",229678093130942,"wave2","Switzerland","female",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.66,-1.66
"1703",229678093131973,"wave1","Switzerland","female",75,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy high","decreased error",0.676,0.43
"1704",229678093131973,"wave2","Switzerland","female",75,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy high","decreased error",0.576,0.261
"1705",229678093138135,"wave1","Switzerland","female",42,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.662,-0.365
"1706",229678093138135,"wave2","Switzerland","female",42,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.538,0.378
"1707",229678093141220,"wave1","Switzerland","female",59,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.923,-0.923
"1708",229678093141220,"wave2","Switzerland","female",59,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.503,0.135
"1709",229678093154327,"wave1","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","no change",0.403,-0.0742
"1710",229678093154327,"wave2","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","no change",0.434,0.0941
"1711",229678093158445,"wave1","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.592,0.551
"1712",229678093158445,"wave2","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.759,0.721
"1713",229678093160510,"wave1","Switzerland","female",79,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","no change",0.801,0.801
"1714",229678093160510,"wave2","Switzerland","female",79,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","no change",0.771,0.734
"1715",229678093162569,"wave1","Switzerland","female",73,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",1.04,1.04
"1716",229678093162569,"wave2","Switzerland","female",73,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.749,0.735
"1717",229678093163595,"wave1","Switzerland","male",58,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.485,0.186
"1718",229678093163595,"wave2","Switzerland","male",58,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.668,-0.166
"1719",229678093165654,"wave1","Switzerland","male",52,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.621,0.352
"1720",229678093165654,"wave2","Switzerland","male",52,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.457,-0.327
"1721",229678093166682,"wave1","Switzerland","female",40,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.558,0.18
"1722",229678093166682,"wave2","Switzerland","female",40,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.751,0.751
"1723",229678093170791,"wave1","Switzerland","male",73,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.497,-0.0474
"1724",229678093170791,"wave2","Switzerland","male",73,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.494,-0.462
"1725",229678093170793,"wave1","Switzerland","female",66,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.444,-0.0218
"1726",229678093170793,"wave2","Switzerland","female",66,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.383,-0.227
"1727",229678093174908,"wave1","Switzerland","female",32,"2'500- 4'000€
<4'300- 5'899CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.494,-0.215
"1728",229678093174908,"wave2","Switzerland","female",32,"2'500- 4'000€
<4'300- 5'899CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.916,-0.916
"1729",229678093176971,"wave1","Switzerland","male",69,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.49,0.396
"1730",229678093176971,"wave2","Switzerland","male",69,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.907,-0.907
"1731",229678093184174,"wave1","Switzerland","female",63,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",1.02,-1.02
"1732",229678093184174,"wave2","Switzerland","female",63,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",0.39,-0.269
"1733",229678093185199,"wave1","Switzerland","male",68,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.643,-0.315
"1734",229678093185199,"wave2","Switzerland","male",68,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",1.45,-1.45
"1735",229678093191369,"wave1","Switzerland","male",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","no change",0.548,0.175
"1736",229678093191369,"wave2","Switzerland","male",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","no change",0.545,0.342
"1737",229678093198559,"wave1","Switzerland","male",44,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","decreased error",1.17,-1.17
"1738",229678093198559,"wave2","Switzerland","male",44,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","decreased error",0.555,0.173
"1739",229678093210632,"wave1","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.381,-0.202
"1740",229678093210632,"wave2","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.43,-0.277
"1741",229678093212684,"wave1","Switzerland","male",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.542,-0.524
"1742",229678093212684,"wave2","Switzerland","male",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.443,0.277
"1743",229678093212685,"wave1","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","increased error",0.647,0.59
"1744",229678093212685,"wave2","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","increased error",0.846,0.846
"1745",229678093213710,"wave1","Switzerland","male",69,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.528,0.0147
"1746",229678093213710,"wave2","Switzerland","male",69,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.673,0.0477
"1747",229678093213711,"wave1","Switzerland","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.541,-0.318
"1748",229678093213711,"wave2","Switzerland","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.646,-0.646
"1749",229678093228064,"wave1","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",1.38,-1.38
"1750",229678093228064,"wave2","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.502,-0.158
"1751",229678093236281,"wave1","Switzerland","male",72,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.63,0.414
"1752",229678093236281,"wave2","Switzerland","male",72,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.511,-0.32
"1753",229678093243470,"wave1","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.08,-0.759
"1754",229678093243470,"wave2","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.56,-1.56
"1755",229678093252715,"wave1","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.486,0.08
"1756",229678093252715,"wave2","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.538,0.305
"1757",229678093254769,"wave1","Switzerland","female",76,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","decreased error",1.21,-1.21
"1758",229678093254769,"wave2","Switzerland","female",76,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","decreased error",0.748,0.705
"1759",229678093256821,"wave1","Switzerland","male",69,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","decreased error",0.747,0.719
"1760",229678093256821,"wave2","Switzerland","male",69,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","decreased error",0.39,-0.285
"1761",229678093257846,"wave1","Switzerland","male",60,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy high","increased error",0.657,0.614
"1762",229678093257846,"wave2","Switzerland","male",60,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy high","increased error",0.785,0.785
"1763",229678093258872,"wave1","Switzerland","male",53,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.719,-0.418
"1764",229678093258872,"wave2","Switzerland","male",53,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",1.12,-0.87
"1765",229678093260930,"wave1","Switzerland","female",75,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.398,0.193
"1766",229678093260930,"wave2","Switzerland","female",75,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.511,0.378
"1767",229678093261955,"wave1","Switzerland","male",74,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.403,0.167
"1768",229678093261955,"wave2","Switzerland","male",74,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.619,-0.44
"1769",229678093262980,"wave1","Switzerland","female",56,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","no change",0.576,0.289
"1770",229678093262980,"wave2","Switzerland","female",56,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","no change",0.578,0.533
"1771",229678093268122,"wave1","Switzerland","female",55,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.654,0.27
"1772",229678093268122,"wave2","Switzerland","female",55,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.57,-0.405
"1773",229678093270175,"wave1","Switzerland","male",31,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.861,-0.578
"1774",229678093270175,"wave2","Switzerland","male",31,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.886,0.886
"1775",229678093270176,"wave1","Switzerland","male",75,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.669,0.532
"1776",229678093270176,"wave2","Switzerland","male",75,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.488,0.176
"1777",229678093275314,"wave1","Switzerland","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.481,0.108
"1778",229678093275314,"wave2","Switzerland","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.604,-0.183
"1779",229678093284551,"wave1","Switzerland","male",56,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","decreased error",0.38,0.06
"1780",229678093284551,"wave2","Switzerland","male",56,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","decreased error",0.31,-0.103
"1781",229678093294826,"wave1","Switzerland","female",64,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","decreased error",0.808,0.808
"1782",229678093294826,"wave2","Switzerland","female",64,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","decreased error",0.592,-0.199
"1783",229678093298939,"wave1","Switzerland","female",59,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy high","no change",0.498,0.21
"1784",229678093298939,"wave2","Switzerland","female",59,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy high","no change",0.454,0.317
