"","m","type","wave1","energy.level","price.level","age","gender","education","income.wave1","country","politcalorientation","Sum.policy.wave1","mean.abs.error.wave1","Sum.product","climate_concern.wave1","wave2","mean.abs.error.wave2","Sum.policy.wave2","Sum.product.wave2","climate_concern.wave2"
"6216",229678093270176,"mid.low_che.int",1,"1","1",75,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,13,0.669,7,5.25,1,0.488,8,7,6
"6217",229678093275314,"exp.int_che.hig",0,"1","2",68,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,8,0.481,4,5,1,0.604,8,6,4.5
"6218",229678093275314,"exp.int_mid.hig",1,"1","1",68,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,8,0.481,4,5,1,0.604,8,6,4.5
"6219",229678093275314,"exp.low_che.hig",1,"2","2",68,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,8,0.481,4,5,1,0.604,8,6,4.5
"6220",229678093275314,"exp.low_che.int",0,"1","2",68,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,8,0.481,4,5,0,0.604,8,6,4.5
"6221",229678093275314,"exp.low_mid.hig",1,"2","1",68,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,8,0.481,4,5,1,0.604,8,6,4.5
"6222",229678093275314,"mid.low_che.hig",1,"2","1",68,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,8,0.481,4,5,1,0.604,8,6,4.5
"6223",229678093275314,"mid.low_che.int",0,"1","1",68,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,8,0.481,4,5,1,0.604,8,6,4.5
"6224",229678093284551,"exp.int_che.hig",0,"1","2",56,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,11,0.38,4,6,0,0.31,8,3,6
"6225",229678093284551,"exp.int_mid.hig",1,"1","1",56,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,11,0.38,4,6,1,0.31,8,3,6
"6226",229678093284551,"exp.low_che.hig",0,"2","2",56,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,11,0.38,4,6,0,0.31,8,3,6
"6227",229678093284551,"exp.low_che.int",0,"1","2",56,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,11,0.38,4,6,0,0.31,8,3,6
"6228",229678093284551,"exp.low_mid.hig",1,"2","1",56,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,11,0.38,4,6,1,0.31,8,3,6
"6229",229678093284551,"mid.low_che.hig",1,"2","1",56,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,11,0.38,4,6,1,0.31,8,3,6
"6230",229678093284551,"mid.low_che.int",1,"1","1",56,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,11,0.38,4,6,0,0.31,8,3,6
"6231",229678093294826,"exp.int_che.hig",1,"1","2",64,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,8,0.808,7,6,1,0.592,7,5,6
"6232",229678093294826,"exp.int_mid.hig",1,"1","1",64,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,8,0.808,7,6,1,0.592,7,5,6
"6233",229678093294826,"exp.low_che.hig",1,"2","2",64,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,8,0.808,7,6,0,0.592,7,5,6
"6234",229678093294826,"exp.low_che.int",1,"1","2",64,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,8,0.808,7,6,0,0.592,7,5,6
"6235",229678093294826,"exp.low_mid.hig",1,"2","1",64,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,8,0.808,7,6,1,0.592,7,5,6
"6236",229678093294826,"mid.low_che.hig",1,"2","1",64,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,8,0.808,7,6,1,0.592,7,5,6
"6237",229678093294826,"mid.low_che.int",1,"1","1",64,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,8,0.808,7,6,1,0.592,7,5,6
"6238",229678093298939,"exp.int_che.hig",1,"1","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,8,0.498,4,5.75,0,0.454,4,5,5.5
"6239",229678093298939,"exp.int_mid.hig",1,"1","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,8,0.498,4,5.75,1,0.454,4,5,5.5
"6240",229678093298939,"exp.low_che.hig",0,"2","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,8,0.498,4,5.75,1,0.454,4,5,5.5
"6241",229678093298939,"exp.low_che.int",0,"1","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,8,0.498,4,5.75,0,0.454,4,5,5.5
"6242",229678093298939,"exp.low_mid.hig",1,"2","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,8,0.498,4,5.75,1,0.454,4,5,5.5
"6243",229678093298939,"mid.low_che.hig",1,"2","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,8,0.498,4,5.75,1,0.454,4,5,5.5
"6244",229678093298939,"mid.low_che.int",0,"1","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,8,0.498,4,5.75,1,0.454,4,5,5.5
"6245",229678093302790,"exp.int_che.hig",0,"1","2",45,"female","degree","<1'500€
<3'100CHF","Switzerland",3,8,0.494,3,4.75,0,0.625,8,1,4.75
"6246",229678093302790,"exp.int_mid.hig",0,"1","1",45,"female","degree","<1'500€
<3'100CHF","Switzerland",3,8,0.494,3,4.75,0,0.625,8,1,4.75
"6247",229678093302790,"exp.low_che.hig",0,"2","2",45,"female","degree","<1'500€
<3'100CHF","Switzerland",3,8,0.494,3,4.75,0,0.625,8,1,4.75
"6248",229678093302790,"exp.low_che.int",0,"1","2",45,"female","degree","<1'500€
<3'100CHF","Switzerland",3,8,0.494,3,4.75,0,0.625,8,1,4.75
"6249",229678093302790,"exp.low_mid.hig",1,"2","1",45,"female","degree","<1'500€
<3'100CHF","Switzerland",3,8,0.494,3,4.75,1,0.625,8,1,4.75
"6250",229678093302790,"mid.low_che.hig",1,"2","1",45,"female","degree","<1'500€
<3'100CHF","Switzerland",3,8,0.494,3,4.75,0,0.625,8,1,4.75
"6251",229678093302790,"mid.low_che.int",1,"1","1",45,"female","degree","<1'500€
<3'100CHF","Switzerland",3,8,0.494,3,4.75,0,0.625,8,1,4.75
"6252",229678093305871,"exp.int_che.hig",0,"1","2",30,"female","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,3,0.5,3,2.25,0,0.94,1,0,3.25
"6253",229678093305871,"exp.int_mid.hig",0,"1","1",30,"female","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,3,0.5,3,2.25,0,0.94,1,0,3.25
"6254",229678093305871,"exp.low_che.hig",0,"2","2",30,"female","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,3,0.5,3,2.25,0,0.94,1,0,3.25
"6255",229678093305871,"exp.low_che.int",1,"1","2",30,"female","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,3,0.5,3,2.25,0,0.94,1,0,3.25
"6256",229678093305871,"exp.low_mid.hig",1,"2","1",30,"female","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,3,0.5,3,2.25,0,0.94,1,0,3.25
"6257",229678093305871,"mid.low_che.hig",1,"2","1",30,"female","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,3,0.5,3,2.25,0,0.94,1,0,3.25
"6258",229678093305871,"mid.low_che.int",0,"1","1",30,"female","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,3,0.5,3,2.25,0,0.94,1,0,3.25
"6259",229678093311007,"exp.int_che.hig",1,"1","2",47,"male","degree","<1'500€
<3'100CHF","Switzerland",6,3,1.74,5,4,0,0.792,16,2,3.75
"6260",229678093311007,"exp.int_mid.hig",1,"1","1",47,"male","degree","<1'500€
<3'100CHF","Switzerland",6,3,1.74,5,4,1,0.792,16,2,3.75
"6261",229678093311007,"exp.low_che.hig",1,"2","2",47,"male","degree","<1'500€
<3'100CHF","Switzerland",6,3,1.74,5,4,0,0.792,16,2,3.75
"6262",229678093311007,"exp.low_che.int",1,"1","2",47,"male","degree","<1'500€
<3'100CHF","Switzerland",6,3,1.74,5,4,0,0.792,16,2,3.75
"6263",229678093311007,"exp.low_mid.hig",0,"2","1",47,"male","degree","<1'500€
<3'100CHF","Switzerland",6,3,1.74,5,4,0,0.792,16,2,3.75
"6264",229678093311007,"mid.low_che.hig",1,"2","1",47,"male","degree","<1'500€
<3'100CHF","Switzerland",6,3,1.74,5,4,1,0.792,16,2,3.75
"6265",229678093311007,"mid.low_che.int",0,"1","1",47,"male","degree","<1'500€
<3'100CHF","Switzerland",6,3,1.74,5,4,0,0.792,16,2,3.75
"6266",229678093312036,"exp.int_che.hig",0,"1","2",41,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,5,0.765,1,4.75,1,0.823,7,5,5
"6267",229678093312036,"exp.int_mid.hig",0,"1","1",41,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,5,0.765,1,4.75,1,0.823,7,5,5
"6268",229678093312036,"exp.low_che.hig",0,"2","2",41,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,5,0.765,1,4.75,0,0.823,7,5,5
"6269",229678093312036,"exp.low_che.int",0,"1","2",41,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,5,0.765,1,4.75,0,0.823,7,5,5
"6270",229678093312036,"exp.low_mid.hig",1,"2","1",41,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,5,0.765,1,4.75,1,0.823,7,5,5
"6271",229678093312036,"mid.low_che.hig",0,"2","1",41,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,5,0.765,1,4.75,1,0.823,7,5,5
"6272",229678093312036,"mid.low_che.int",0,"1","1",41,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,5,0.765,1,4.75,1,0.823,7,5,5
"6273",229678093313064,"exp.int_che.hig",1,"1","2",63,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",1,8,0.668,6,5,1,0.515,10,7,5.75
"6274",229678093313064,"exp.int_mid.hig",1,"1","1",63,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",1,8,0.668,6,5,1,0.515,10,7,5.75
"6275",229678093313064,"exp.low_che.hig",1,"2","2",63,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",1,8,0.668,6,5,1,0.515,10,7,5.75
"6276",229678093313064,"exp.low_che.int",0,"1","2",63,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",1,8,0.668,6,5,1,0.515,10,7,5.75
"6277",229678093313064,"exp.low_mid.hig",1,"2","1",63,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",1,8,0.668,6,5,1,0.515,10,7,5.75
"6278",229678093313064,"mid.low_che.hig",1,"2","1",63,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",1,8,0.668,6,5,1,0.515,10,7,5.75
"6279",229678093313064,"mid.low_che.int",1,"1","1",63,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",1,8,0.668,6,5,1,0.515,10,7,5.75
"6280",229678093321286,"exp.int_che.hig",1,"1","2",49,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,7,0.497,7,4.25,1,0.737,4,5,2.5
"6281",229678093321286,"exp.int_mid.hig",1,"1","1",49,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,7,0.497,7,4.25,0,0.737,4,5,2.5
"6282",229678093321286,"exp.low_che.hig",1,"2","2",49,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,7,0.497,7,4.25,1,0.737,4,5,2.5
"6283",229678093321286,"exp.low_che.int",1,"1","2",49,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,7,0.497,7,4.25,1,0.737,4,5,2.5
"6284",229678093321286,"exp.low_mid.hig",1,"2","1",49,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,7,0.497,7,4.25,1,0.737,4,5,2.5
"6285",229678093321286,"mid.low_che.hig",1,"2","1",49,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,7,0.497,7,4.25,1,0.737,4,5,2.5
"6286",229678093321286,"mid.low_che.int",1,"1","1",49,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,7,0.497,7,4.25,0,0.737,4,5,2.5
"6287",229678093326426,"exp.int_che.hig",0,"1","2",59,"male","degree","<1'500€
<3'100CHF","Switzerland",4,9,0.805,3,6,0,0.625,7,1,6
"6288",229678093326426,"exp.int_mid.hig",0,"1","1",59,"male","degree","<1'500€
<3'100CHF","Switzerland",4,9,0.805,3,6,0,0.625,7,1,6
"6289",229678093326426,"exp.low_che.hig",0,"2","2",59,"male","degree","<1'500€
<3'100CHF","Switzerland",4,9,0.805,3,6,0,0.625,7,1,6
"6290",229678093326426,"exp.low_che.int",0,"1","2",59,"male","degree","<1'500€
<3'100CHF","Switzerland",4,9,0.805,3,6,0,0.625,7,1,6
"6291",229678093326426,"exp.low_mid.hig",1,"2","1",59,"male","degree","<1'500€
<3'100CHF","Switzerland",4,9,0.805,3,6,0,0.625,7,1,6
"6292",229678093326426,"mid.low_che.hig",1,"2","1",59,"male","degree","<1'500€
<3'100CHF","Switzerland",4,9,0.805,3,6,1,0.625,7,1,6
"6293",229678093326426,"mid.low_che.int",1,"1","1",59,"male","degree","<1'500€
<3'100CHF","Switzerland",4,9,0.805,3,6,0,0.625,7,1,6
"6294",229678093331563,"exp.int_che.hig",0,"1","2",78,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,10,0.746,4,6,1,0.715,8,6,5.75
"6295",229678093331563,"exp.int_mid.hig",1,"1","1",78,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,10,0.746,4,6,1,0.715,8,6,5.75
"6296",229678093331563,"exp.low_che.hig",0,"2","2",78,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,10,0.746,4,6,1,0.715,8,6,5.75
"6297",229678093331563,"exp.low_che.int",0,"1","2",78,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,10,0.746,4,6,0,0.715,8,6,5.75
"6298",229678093331563,"exp.low_mid.hig",1,"2","1",78,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,10,0.746,4,6,1,0.715,8,6,5.75
"6299",229678093331563,"mid.low_che.hig",1,"2","1",78,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,10,0.746,4,6,1,0.715,8,6,5.75
"6300",229678093331563,"mid.low_che.int",1,"1","1",78,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",6,10,0.746,4,6,1,0.715,8,6,5.75
"6301",229678093333617,"exp.int_che.hig",1,"1","2",65,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,4,0.688,7,6,1,0.623,4,7,5.25
"6302",229678093333617,"exp.int_mid.hig",1,"1","1",65,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,4,0.688,7,6,1,0.623,4,7,5.25
"6303",229678093333617,"exp.low_che.hig",1,"2","2",65,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,4,0.688,7,6,1,0.623,4,7,5.25
"6304",229678093333617,"exp.low_che.int",1,"1","2",65,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,4,0.688,7,6,1,0.623,4,7,5.25
"6305",229678093333617,"exp.low_mid.hig",1,"2","1",65,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,4,0.688,7,6,1,0.623,4,7,5.25
"6306",229678093333617,"mid.low_che.hig",1,"2","1",65,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,4,0.688,7,6,1,0.623,4,7,5.25
"6307",229678093333617,"mid.low_che.int",1,"1","1",65,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,4,0.688,7,6,1,0.623,4,7,5.25
"6308",229678093336703,"exp.int_che.hig",0,"1","2",44,"female","degree","<1'500€
<3'100CHF","Switzerland",6,8,0.543,1,2.5,0,0.502,0,1,3
"6309",229678093336703,"exp.int_mid.hig",0,"1","1",44,"female","degree","<1'500€
<3'100CHF","Switzerland",6,8,0.543,1,2.5,0,0.502,0,1,3
"6310",229678093336703,"exp.low_che.hig",0,"2","2",44,"female","degree","<1'500€
<3'100CHF","Switzerland",6,8,0.543,1,2.5,0,0.502,0,1,3
"6311",229678093336703,"exp.low_che.int",0,"1","2",44,"female","degree","<1'500€
<3'100CHF","Switzerland",6,8,0.543,1,2.5,0,0.502,0,1,3
"6312",229678093336703,"exp.low_mid.hig",1,"2","1",44,"female","degree","<1'500€
<3'100CHF","Switzerland",6,8,0.543,1,2.5,1,0.502,0,1,3
"6313",229678093336703,"mid.low_che.hig",0,"2","1",44,"female","degree","<1'500€
<3'100CHF","Switzerland",6,8,0.543,1,2.5,0,0.502,0,1,3
"6314",229678093336703,"mid.low_che.int",0,"1","1",44,"female","degree","<1'500€
<3'100CHF","Switzerland",6,8,0.543,1,2.5,0,0.502,0,1,3
"6315",229678093339800,"exp.int_che.hig",1,"1","2",49,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,8,0.537,7,5.25,1,0.684,8,7,5.25
"6316",229678093339800,"exp.int_mid.hig",1,"1","1",49,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,8,0.537,7,5.25,1,0.684,8,7,5.25
"6317",229678093339800,"exp.low_che.hig",1,"2","2",49,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,8,0.537,7,5.25,1,0.684,8,7,5.25
"6318",229678093339800,"exp.low_che.int",1,"1","2",49,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,8,0.537,7,5.25,1,0.684,8,7,5.25
"6319",229678093339800,"exp.low_mid.hig",1,"2","1",49,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,8,0.537,7,5.25,1,0.684,8,7,5.25
"6320",229678093339800,"mid.low_che.hig",1,"2","1",49,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,8,0.537,7,5.25,1,0.684,8,7,5.25
"6321",229678093339800,"mid.low_che.int",1,"1","1",49,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",4,8,0.537,7,5.25,1,0.684,8,7,5.25
"6322",229678093345967,"exp.int_che.hig",1,"1","2",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",7,10,0.679,6,4.75,0,1.24,3,3,4.75
"6323",229678093345967,"exp.int_mid.hig",1,"1","1",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",7,10,0.679,6,4.75,0,1.24,3,3,4.75
"6324",229678093345967,"exp.low_che.hig",1,"2","2",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",7,10,0.679,6,4.75,0,1.24,3,3,4.75
"6325",229678093345967,"exp.low_che.int",1,"1","2",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",7,10,0.679,6,4.75,1,1.24,3,3,4.75
"6326",229678093345967,"exp.low_mid.hig",1,"2","1",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",7,10,0.679,6,4.75,1,1.24,3,3,4.75
"6327",229678093345967,"mid.low_che.hig",1,"2","1",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",7,10,0.679,6,4.75,1,1.24,3,3,4.75
"6328",229678093345967,"mid.low_che.int",0,"1","1",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",7,10,0.679,6,4.75,0,1.24,3,3,4.75
"6329",229678093350079,"exp.int_che.hig",1,"1","2",43,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,4,0.54,7,5.5,1,0.424,7,7,5
"6330",229678093350079,"exp.int_mid.hig",1,"1","1",43,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,4,0.54,7,5.5,1,0.424,7,7,5
"6331",229678093350079,"exp.low_che.hig",1,"2","2",43,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,4,0.54,7,5.5,1,0.424,7,7,5
"6332",229678093350079,"exp.low_che.int",1,"1","2",43,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,4,0.54,7,5.5,1,0.424,7,7,5
"6333",229678093350079,"exp.low_mid.hig",1,"2","1",43,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,4,0.54,7,5.5,1,0.424,7,7,5
"6334",229678093350079,"mid.low_che.hig",1,"2","1",43,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,4,0.54,7,5.5,1,0.424,7,7,5
"6335",229678093350079,"mid.low_che.int",1,"1","1",43,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,4,0.54,7,5.5,1,0.424,7,7,5
"6336",229678093358306,"exp.int_che.hig",0,"1","2",40,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,8,0.718,1,3.25,0,0.908,8,2,1.75
"6337",229678093358306,"exp.int_mid.hig",0,"1","1",40,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,8,0.718,1,3.25,0,0.908,8,2,1.75
"6338",229678093358306,"exp.low_che.hig",0,"2","2",40,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,8,0.718,1,3.25,0,0.908,8,2,1.75
"6339",229678093358306,"exp.low_che.int",0,"1","2",40,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,8,0.718,1,3.25,0,0.908,8,2,1.75
"6340",229678093358306,"exp.low_mid.hig",1,"2","1",40,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,8,0.718,1,3.25,1,0.908,8,2,1.75
"6341",229678093358306,"mid.low_che.hig",0,"2","1",40,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,8,0.718,1,3.25,1,0.908,8,2,1.75
"6342",229678093358306,"mid.low_che.int",0,"1","1",40,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,8,0.718,1,3.25,0,0.908,8,2,1.75
"6343",229678093372428,"exp.int_che.hig",0,"1","2",41,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",8,0,0.32,5,2.75,0,0.353,0,3,3
"6344",229678093372428,"exp.int_mid.hig",1,"1","1",41,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",8,0,0.32,5,2.75,1,0.353,0,3,3
"6345",229678093372428,"exp.low_che.hig",1,"2","2",41,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",8,0,0.32,5,2.75,0,0.353,0,3,3
"6346",229678093372428,"exp.low_che.int",0,"1","2",41,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",8,0,0.32,5,2.75,0,0.353,0,3,3
"6347",229678093372428,"exp.low_mid.hig",1,"2","1",41,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",8,0,0.32,5,2.75,1,0.353,0,3,3
"6348",229678093372428,"mid.low_che.hig",1,"2","1",41,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",8,0,0.32,5,2.75,1,0.353,0,3,3
"6349",229678093372428,"mid.low_che.int",1,"1","1",41,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",8,0,0.32,5,2.75,0,0.353,0,3,3
"6350",229678093374484,"exp.int_che.hig",0,"1","2",30,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,9,0.928,2,5.75,1,0.467,7,2,5.75
"6351",229678093374484,"exp.int_mid.hig",1,"1","1",30,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,9,0.928,2,5.75,1,0.467,7,2,5.75
"6352",229678093374484,"exp.low_che.hig",0,"2","2",30,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,9,0.928,2,5.75,0,0.467,7,2,5.75
"6353",229678093374484,"exp.low_che.int",0,"1","2",30,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,9,0.928,2,5.75,0,0.467,7,2,5.75
"6354",229678093374484,"exp.low_mid.hig",1,"2","1",30,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,9,0.928,2,5.75,0,0.467,7,2,5.75
"6355",229678093374484,"mid.low_che.hig",0,"2","1",30,"female","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,9,0.928,2,5.75,0,0.467,7,2,5.75
